2025-02-24 20:47:14,412 INFO    HandlerThread:2771988 [system_monitor.py:probe():187] Finished publishing system info
2025-02-24 20:47:14,444 DEBUG   SenderThread:2771988 [sender.py:send():336] send: files
2025-02-24 20:47:14,445 INFO    SenderThread:2771988 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2025-02-24 20:47:14,451 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: stop_status
2025-02-24 20:47:14,451 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: stop_status
2025-02-24 20:47:14,743 INFO    Thread-13 :2771988 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/conda-environment.yaml
2025-02-24 20:47:14,743 INFO    Thread-13 :2771988 [dir_watcher.py:_on_file_created():275] file/dir created: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/wandb-metadata.json
2025-02-24 20:47:14,779 DEBUG   SenderThread:2771988 [sender.py:send():336] send: telemetry
2025-02-24 20:47:14,783 DEBUG   SenderThread:2771988 [sender.py:send():336] send: exit
2025-02-24 20:47:14,783 INFO    SenderThread:2771988 [sender.py:send_exit():559] handling exit code: 1
2025-02-24 20:47:14,783 INFO    SenderThread:2771988 [sender.py:send_exit():561] handling runtime: 3
2025-02-24 20:47:14,787 INFO    SenderThread:2771988 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2025-02-24 20:47:14,787 INFO    SenderThread:2771988 [sender.py:send_exit():567] send defer
2025-02-24 20:47:14,787 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:14,787 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 0
2025-02-24 20:47:14,787 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:14,787 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 0
2025-02-24 20:47:14,787 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 1
2025-02-24 20:47:14,787 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:14,787 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 1
2025-02-24 20:47:14,787 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:14,787 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 1
2025-02-24 20:47:14,787 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 2
2025-02-24 20:47:14,787 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:14,787 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 2
2025-02-24 20:47:14,787 INFO    HandlerThread:2771988 [system_monitor.py:finish():161] Stopping system monitor
2025-02-24 20:47:14,788 DEBUG   SystemMonitor:2771988 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2025-02-24 20:47:14,788 DEBUG   SystemMonitor:2771988 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2025-02-24 20:47:14,788 DEBUG   SystemMonitor:2771988 [system_monitor.py:_start():141] Publishing last batch of metrics
2025-02-24 20:47:14,791 INFO    HandlerThread:2771988 [interfaces.py:finish():175] Joined cpu
2025-02-24 20:47:14,791 INFO    HandlerThread:2771988 [interfaces.py:finish():175] Joined disk
2025-02-24 20:47:14,862 INFO    HandlerThread:2771988 [interfaces.py:finish():175] Joined gpu
2025-02-24 20:47:14,862 INFO    HandlerThread:2771988 [interfaces.py:finish():175] Joined memory
2025-02-24 20:47:14,862 INFO    HandlerThread:2771988 [interfaces.py:finish():175] Joined network
2025-02-24 20:47:14,862 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:14,862 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 2
2025-02-24 20:47:14,862 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 3
2025-02-24 20:47:14,862 DEBUG   SenderThread:2771988 [sender.py:send():336] send: stats
2025-02-24 20:47:14,863 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:14,863 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 3
2025-02-24 20:47:14,863 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:14,863 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 3
2025-02-24 20:47:14,863 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 4
2025-02-24 20:47:14,863 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:14,863 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 4
2025-02-24 20:47:14,863 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:14,863 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 4
2025-02-24 20:47:14,863 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 5
2025-02-24 20:47:14,863 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:14,863 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 5
2025-02-24 20:47:14,863 DEBUG   SenderThread:2771988 [sender.py:send():336] send: summary
2025-02-24 20:47:14,867 INFO    SenderThread:2771988 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2025-02-24 20:47:14,867 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:14,867 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 5
2025-02-24 20:47:14,867 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 6
2025-02-24 20:47:14,867 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:14,867 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 6
2025-02-24 20:47:14,867 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:14,867 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 6
2025-02-24 20:47:14,871 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: status_report
2025-02-24 20:47:15,144 INFO    wandb-upload_0:2771988 [upload_job.py:push():138] Uploaded file /tmp/tmpxkdkte3kwandb/mia63ehb-wandb-metadata.json
2025-02-24 20:47:15,170 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 7
2025-02-24 20:47:15,171 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:15,171 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 7
2025-02-24 20:47:15,171 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:15,171 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 7
2025-02-24 20:47:15,744 INFO    Thread-13 :2771988 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/config.yaml
2025-02-24 20:47:15,744 INFO    Thread-13 :2771988 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/wandb-summary.json
2025-02-24 20:47:15,744 INFO    Thread-13 :2771988 [dir_watcher.py:_on_file_created():275] file/dir created: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/output.log
2025-02-24 20:47:15,752 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: poll_exit
2025-02-24 20:47:17,747 INFO    Thread-13 :2771988 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/output.log
2025-02-24 20:47:18,795 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 8
2025-02-24 20:47:18,796 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: poll_exit
2025-02-24 20:47:18,796 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:18,796 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 8
2025-02-24 20:47:18,796 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:18,796 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 8
2025-02-24 20:47:18,817 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 9
2025-02-24 20:47:18,818 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:18,818 DEBUG   SenderThread:2771988 [sender.py:send():336] send: artifact
2025-02-24 20:47:18,818 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 9
2025-02-24 20:47:19,749 INFO    Thread-13 :2771988 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/output.log
2025-02-24 20:47:20,346 INFO    wandb-upload_1:2771988 [upload_job.py:push():93] Skipped uploading /home/FYP/spyridon001/.local/share/wandb/artifacts/staging/tmpxmhuam8n
2025-02-24 20:47:20,678 INFO    wandb-upload_0:2771988 [upload_job.py:push():96] Uploaded file /home/FYP/spyridon001/.local/share/wandb/artifacts/staging/tmp4njk87lr
2025-02-24 20:47:20,753 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: keepalive
2025-02-24 20:47:22,298 INFO    SenderThread:2771988 [sender.py:send_artifact():1417] sent artifact job-https___github.com_AsafShul_PoDD.git_main.py - {'id': 'QXJ0aWZhY3Q6MTUyNTIwMjIwNg==', 'digest': '4f6db2d7368125654cbb698a38b2dbd4', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU1MTcyMzQwMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTUyNDkxNjE0Mw==', 'versionIndex': 1}}, 'version': 'latest'}
2025-02-24 20:47:22,298 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:22,298 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 9
2025-02-24 20:47:22,298 INFO    SenderThread:2771988 [dir_watcher.py:finish():362] shutting down directory watcher
2025-02-24 20:47:22,298 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: status_report
2025-02-24 20:47:22,750 INFO    SenderThread:2771988 [dir_watcher.py:finish():392] scan: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files
2025-02-24 20:47:22,751 INFO    SenderThread:2771988 [dir_watcher.py:finish():406] scan save: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/conda-environment.yaml conda-environment.yaml
2025-02-24 20:47:22,751 INFO    SenderThread:2771988 [dir_watcher.py:finish():406] scan save: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/config.yaml config.yaml
2025-02-24 20:47:22,753 INFO    SenderThread:2771988 [dir_watcher.py:finish():406] scan save: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/output.log output.log
2025-02-24 20:47:22,756 INFO    SenderThread:2771988 [dir_watcher.py:finish():406] scan save: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/requirements.txt requirements.txt
2025-02-24 20:47:22,759 INFO    SenderThread:2771988 [dir_watcher.py:finish():406] scan save: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/wandb-metadata.json wandb-metadata.json
2025-02-24 20:47:22,762 INFO    SenderThread:2771988 [dir_watcher.py:finish():406] scan save: /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/wandb-summary.json wandb-summary.json
2025-02-24 20:47:22,762 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 10
2025-02-24 20:47:22,762 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:22,762 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 10
2025-02-24 20:47:22,767 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:22,767 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 10
2025-02-24 20:47:22,767 INFO    SenderThread:2771988 [file_pusher.py:finish():162] shutting down file pusher
